answer,answer_id,p_before_answer,p_after_emb_answer,p_after_ce_answer,delta_p_emb_answer,delta_p_ce_answer,cos_sim_answer,rho_emb,rho_ce
earthquake,8372,0.9302599430084229,0.9304112195968628,0.9360477328300476,0.0001512765884399414,0.005787789821624756,1.0,-0.32315631563156316,-0.32315631563156316
airport,3199,0.9805392026901245,0.9805460572242737,0.9810923933982849,6.854534149169922e-06,0.0005531907081604004,1.0,-0.3546474647464746,-0.3546474647464746
airport,3199,0.9985412359237671,0.9985412359237671,0.9985448122024536,0.0,3.5762786865234375e-06,1.0,-0.2361000062248174,-0.2484728472847284
regiment,3483,0.25083938241004944,0.2874176800251007,0.458728164434433,0.03657829761505127,0.20788878202438354,1.0,0.129024902490249,-0.10281428142814279
airport,3199,0.9982596039772034,0.9982596039772034,0.9982638955116272,0.0,4.291534423828125e-06,1.0,-0.10985858580908657,-0.13113711371137113
river,2314,0.9069989323616028,0.907312273979187,0.914951741695404,0.0003133416175842285,0.00795280933380127,1.0,-0.19447944794479446,-0.19437143714371435
river,2314,0.9199504852294922,0.9201411008834839,0.9264366626739502,0.00019061565399169922,0.006486177444458008,1.0,-0.18717071707170715,-0.18636663666366635
airport,3199,0.9985619187355042,0.9985619187355042,0.9985644221305847,0.0,2.5033950805664062e-06,1.0,,-0.21089708970897086
village,2352,0.142312154173851,0.15558107197284698,0.3033919930458069,0.013268917798995972,0.16107983887195587,1.0,0.20884488448844882,-0.2211101110111011
village,2352,0.54512619972229,0.5730891823768616,0.7014132738113403,0.027962982654571533,0.1562870740890503,1.0,-0.18370237023702368,-0.18370237023702368
emotion,7603,0.003272757399827242,0.003282248741015792,0.008861522190272808,9.491341188549995e-06,0.005588764790445566,0.9999999403953552,0.41769102217716403,0.03517551755175517
muscle,6740,0.12228208780288696,0.13037709891796112,0.27921393513679504,0.008095011115074158,0.15693184733390808,0.9999999403953552,-0.08416441644164416,-0.07079507950795079
airport,3199,0.07272762060165405,0.08054845780134201,0.2071034163236618,0.007820837199687958,0.13437579572200775,1.0,0.10648664866486647,0.13809780978097808
lottery,15213,0.032270513474941254,0.033354707062244415,0.08119869977235794,0.0010841935873031616,0.04892818629741669,1.0,0.19104710471047104,-0.05138913891389139
award,2400,0.9196743369102478,0.919949471950531,0.9267236590385437,0.0002751350402832031,0.0070493221282958984,1.0,-0.08498075301794329,-0.0849204920492049
library,3075,0.8776136636734009,0.8782017827033997,0.8923057317733765,0.0005881190299987793,0.014692068099975586,0.9999998807907104,-0.048772877287728764,-0.04786078607860785
airport,3199,0.9920889139175415,0.9920895099639893,0.992180585861206,5.960464477539062e-07,9.167194366455078e-05,1.0,-0.17459007787859968,-0.17597359735973594
bridge,2958,0.9679370522499084,0.9679585099220276,0.9692520499229431,2.1457672119140625e-05,0.001314997673034668,1.0,-0.36456154984127437,-0.36381638163816377
village,2352,0.48616811633110046,0.5600730776786804,0.7187694311141968,0.07390496134757996,0.2326013147830963,1.0,-0.3954395439543954,-0.3954395439543954
village,2352,3.30220473188092e-06,3.3039723348338157e-06,2.4209019102272578e-05,1.767602952895686e-09,2.090681482513901e-05,1.0,-0.035439543954395435,-0.012625262526252623
award,2400,0.9575691223144531,0.9576177597045898,0.9598125219345093,4.863739013671875e-05,0.0022433996200561523,1.0,-0.30090609060906087,-0.30090609060906087
acronym,20137,0.7540352940559387,0.7578179240226746,0.8078088760375977,0.00378262996673584,0.053773581981658936,1.0000001192092896,-0.05401740174017402,-0.05401740174017402
manga,8952,0.9780592918395996,0.9780615568161011,0.9786038398742676,2.2649765014648438e-06,0.0005445480346679688,1.0,-0.058362011287425256,-0.057905790579057904
reservoir,8071,0.9979307651519775,0.9979307651519775,0.9979367256164551,0.0,5.9604644775390625e-06,1.0,-0.2113915143402493,-0.19305130513051305
tunnel,5234,0.9705641269683838,0.9705728888511658,0.9714937806129456,8.761882781982422e-06,0.0009296536445617676,1.0,-0.01298533748981989,-0.012613261326132613
chocolate,7967,0.9264300465583801,0.9267520904541016,0.9334480166435242,0.00032204389572143555,0.007017970085144043,0.9999999403953552,-0.1469186918691869,-0.1469186918691869
glacier,10046,0.0008018364896997809,0.0008052544435486197,0.0022937434259802103,3.417953848838806e-06,0.0014919069362804294,1.0,0.08589258925892589,-0.09514551455145513
village,2352,0.003822479397058487,0.00390975596383214,0.01441552210599184,8.727656677365303e-05,0.010593042708933353,1.0,0.22817881788178818,0.2309030903090309
album,2201,0.9957813024520874,0.995781421661377,0.9958058595657349,1.1920928955078125e-07,2.4557113647460938e-05,0.9999999403953552,-0.24714657797829578,-0.25017701770177014
forest,3224,0.4320625364780426,0.46653038263320923,0.5977744460105896,0.034467846155166626,0.165711909532547,1.0,-0.2382358235823582,-0.23956795679567955
album,2201,0.9944542050361633,0.9944543242454529,0.9945026636123657,1.1920928955078125e-07,4.845857620239258e-05,0.9999999403953552,-0.32234313541481646,-0.3215361536153615
award,2400,0.9432289004325867,0.9432944655418396,0.9466465711593628,6.556510925292969e-05,0.003417670726776123,1.0,-0.3692889288928893,-0.36931293129312925
village,2352,0.7568947672843933,0.7682631611824036,0.8185808062553406,0.011368393898010254,0.061686038970947266,1.0,-0.4079807980798079,-0.4079807980798079
album,2201,0.8138598203659058,0.8210992813110352,0.8561193346977234,0.0072394609451293945,0.04225951433181763,0.9999999403953552,-0.3405100510051005,-0.3405100510051005
river,2314,0.9974108338356018,0.9974108338356018,0.9974178075790405,0.0,6.973743438720703e-06,1.0,-0.2162170320489992,-0.21681368136813678
software,4007,0.7146627306938171,0.720385730266571,0.7701368927955627,0.005722999572753906,0.055474162101745605,1.0,0.03335133513351335,0.033939393939393936
river,2314,0.11611822247505188,0.12795737385749817,0.2564826011657715,0.011839151382446289,0.1403643786907196,1.0,0.25110111011101105,-0.2556495649564956
mosque,8806,0.22489170730113983,0.24927416443824768,0.3972882032394409,0.02438245713710785,0.1723964959383011,1.0,0.01810981098109811,0.008580858085808581
village,2352,0.8362374305725098,0.8382431268692017,0.8631293177604675,0.0020056962966918945,0.026891887187957764,1.0,-0.4632583258325832,-0.4632583258325832
river,2314,0.9959539175033569,0.9959540367126465,0.9959841966629028,1.1920928955078125e-07,3.0279159545898438e-05,1.0,-0.3462418953456924,-0.3416981698169817
award,2400,6.958335234230617e-06,7.096338322298834e-06,2.4570017558289692e-05,1.3800308806821704e-07,1.7611682778806426e-05,1.0,-0.04764476447644764,-0.04866486648664866
constituency,5540,0.18303431570529938,0.20959463715553284,0.37748149037361145,0.02656032145023346,0.19444717466831207,1.0,0.06453045304530453,-0.04505250525052505
medication,14667,0.007180097512900829,0.007487622555345297,0.03814270719885826,0.00030752504244446754,0.030962608754634857,0.9999998807907104,0.29120912091209117,0.29257725772577253
airport,3199,0.9921339750289917,0.9921342134475708,0.9922066330909729,2.384185791015625e-07,7.265806198120117e-05,1.0,-0.11613065824645266,-0.11758775877587757
village,2352,0.204093798995018,0.23287607729434967,0.4235204756259918,0.028782278299331665,0.21942667663097382,1.0,0.3528832883288328,-0.32238823882388234
observatory,9970,0.9996669292449951,0.9996669292449951,0.9996669292449951,0.0,0.0,1.0,,-0.06462084981124329
river,2314,0.999664306640625,0.999664306640625,0.9996645450592041,0.0,2.384185791015625e-07,1.0,,-0.4026894770179451
river,2314,0.04255034029483795,0.04486479237675667,0.1194506585597992,0.0023144520819187164,0.07690031826496124,1.0,-0.06963096309630962,-0.05728172817281728
album,2201,0.9870888590812683,0.987090528011322,0.987304151058197,1.6689300537109375e-06,0.00021529197692871094,0.9999999403953552,-0.40963342115001605,-0.40937293729372937
river,2314,0.9949839115142822,0.9949839115142822,0.9950120449066162,0.0,2.8133392333984375e-05,1.0,-0.20937887282322262,-0.20776477647764774
river,2314,0.990861177444458,0.9908628463745117,0.9910171031951904,1.6689300537109375e-06,0.00015592575073242188,1.0,-0.32855282660553475,-0.32843684368436843
army,2390,5.110188067192212e-05,5.1660299504874274e-05,0.00034467896330170333,5.584188329521567e-07,0.00029357708990573883,1.0,0.16746474647464743,0.1824182418241824
manuscript,8356,0.5455523133277893,0.5722155570983887,0.6850512623786926,0.026663243770599365,0.13949894905090332,1.0,0.029858985898589856,0.029858985898589856
harbor,6496,0.023646201938390732,0.0239548422396183,0.08578035235404968,0.0003086403012275696,0.06213415041565895,1.0000001192092896,0.07249924992499249,0.04097209720972097
seminary,8705,0.01859363168478012,0.019544163718819618,0.09698376804590225,0.0009505320340394974,0.07839013636112213,1.0,0.04735673567356735,0.048100810081008104
suburb,7575,0.019417699426412582,0.02011786215007305,0.05520588159561157,0.0007001627236604691,0.03578818216919899,1.0,0.028010801080108005,-0.016453645364536452
waterfall,14297,0.5081239342689514,0.5629724860191345,0.7015215158462524,0.054848551750183105,0.19339758157730103,1.0,-0.1649204920492049,-0.1649204920492049
award,2400,0.9970308542251587,0.9970308542251587,0.9970402121543884,0.0,9.357929229736328e-06,1.0,-0.29500828444247096,-0.29810981098109807
award,2400,0.6149475574493408,0.6457452774047852,0.7504204511642456,0.030797719955444336,0.13547289371490479,1.0,-0.4038163816381638,-0.4038163816381638
stadium,3346,0.9899118542671204,0.9899123311042786,0.99003005027771,4.76837158203125e-07,0.00011819601058959961,1.000000238418579,-0.24366782879423868,-0.2435043504350435
award,2400,0.8403670787811279,0.8456236124038696,0.8784835934638977,0.005256533622741699,0.038116514682769775,1.0,-0.39755175517551744,-0.39755175517551744
award,2400,0.9602002501487732,0.9602667689323425,0.9623620510101318,6.651878356933594e-05,0.0021618008613586426,1.0,-0.06627062706270627,-0.06627062706270627
river,2314,0.9237332344055176,0.9241968989372253,0.9328743815422058,0.00046366453170776367,0.009141147136688232,1.0,-0.24964896489648963,-0.24964896489648963
earthquake,8372,0.7506709098815918,0.7550382018089294,0.8012222647666931,0.0043672919273376465,0.05055135488510132,1.0,-0.3244044404440444,-0.3244044404440444
village,2352,0.9615771770477295,0.9616082906723022,0.9635303616523743,3.1113624572753906e-05,0.0019531846046447754,1.0,-0.3257245724572457,-0.3257245724572457
corporation,3840,0.005146047566086054,0.005216754972934723,0.016236357390880585,7.070740684866905e-05,0.011090310290455818,1.0,0.06355835583558356,0.058217821782178214
village,2352,0.8847998976707458,0.885392427444458,0.8988850116729736,0.0005925297737121582,0.014085114002227783,1.0,-0.24242424242424243,-0.24242424242424243
cemetery,4528,0.978438675403595,0.9784436225891113,0.9790345430374146,4.947185516357422e-06,0.0005958676338195801,0.9999998807907104,-0.22708670867086705,-0.22708670867086705
river,2314,0.9214142560958862,0.9217163920402527,0.9281208515167236,0.0003021359443664551,0.006706595420837402,1.0,-0.22126612661266123,-0.22119411941194117
manga,8952,0.991188645362854,0.9911887645721436,0.9912694692611694,1.1920928955078125e-07,8.082389831542969e-05,1.0,-0.004734615502146133,-0.00678067806780678
disease,4295,0.05036370828747749,0.05330074578523636,0.13458290696144104,0.0029370374977588654,0.08421920239925385,1.0,0.10256225622562255,0.12226822682268225
river,2314,0.3329172134399414,0.37216025590896606,0.5227132439613342,0.03924304246902466,0.18979603052139282,1.0,-0.15354335433543354,-0.15389138913891387
dam,5477,0.43259236216545105,0.4575527310371399,0.5839045643806458,0.024960368871688843,0.1513122022151947,1.0000001192092896,-0.004812481248124812,-0.0044164416441644155
glacier,10046,0.9994751811027527,0.9994751811027527,0.9994755387306213,0.0,3.5762786865234375e-07,1.0,,0.0045004500450045
opera,3850,0.9662337899208069,0.9662521481513977,0.9674952030181885,1.8358230590820312e-05,0.0012614130973815918,0.9999999403953552,-0.19812781278127814,-0.19812781278127814
village,2352,0.14045117795467377,0.15798398852348328,0.3090245723724365,0.01753281056880951,0.16857339441776276,1.0,0.2965376537653765,-0.2623942394239424
desert,5532,0.6091380715370178,0.6209787130355835,0.7002316117286682,0.011840641498565674,0.09109354019165039,1.0,0.1341254125412541,0.13492949294929493
airport,3199,0.9643303155899048,0.9643433690071106,0.9656679630279541,1.3053417205810547e-05,0.0013376474380493164,1.0,0.016489698439013427,0.01687368736873687
river,2314,0.9949162006378174,0.9949164390563965,0.9949640035629272,2.384185791015625e-07,4.780292510986328e-05,1.0,-0.4188023930612037,-0.4151575157515751
album,2201,0.24701204895973206,0.26975172758102417,0.4418894350528717,0.022739678621292114,0.19487738609313965,0.9999999403953552,-0.18124212421242122,-0.18358235823582358
river,2314,0.9916125535964966,0.9916130304336548,0.9916996955871582,4.76837158203125e-07,8.71419906616211e-05,1.0,-0.3276856838905163,-0.3284488448844884
hotel,3309,0.00944080576300621,0.009904304519295692,0.04703877121210098,0.0004634987562894821,0.03759796544909477,0.9999998807907104,0.10247824782478246,0.10419441944194417
river,2314,0.9710851907730103,0.9711059331893921,0.9721080660820007,2.0742416381835938e-05,0.0010228753089904785,1.0,-0.4224182418241824,-0.42277827782778277
Thoroughbred,18359,0.9984689354896545,0.9984689354896545,0.9984714388847351,0.0,2.5033950805664062e-06,0.9999999403953552,,-0.11587158715871587
airport,3199,0.9990600943565369,0.9990600943565369,0.9990611672401428,0.0,1.0728836059570312e-06,1.0,,-0.2701230123012301
village,2352,0.7906481623649597,0.7957382798194885,0.8397401571273804,0.005090117454528809,0.049091994762420654,1.0,-0.36978097809780974,-0.36978097809780974
award,2400,0.955389678478241,0.9554484486579895,0.9580204486846924,5.8770179748535156e-05,0.002630770206451416,1.0,-0.2994419441944194,-0.2994419441944194
album,2201,0.9955036044120789,0.9955037236213684,0.9955313801765442,1.1920928955078125e-07,2.777576446533203e-05,0.9999999403953552,-0.4060213097458821,-0.405839801501381
village,2352,0.9796268939971924,0.9796310663223267,0.9801270961761475,4.172325134277344e-06,0.0005002021789550781,1.0,-0.24032403240324027,-0.24032403240324027
manga,8952,0.365363210439682,0.4094935357570648,0.5684204697608948,0.04413032531738281,0.20305725932121277,1.0,-0.16530453045304527,-0.16576057605760575
village,2352,0.10218972712755203,0.11384297162294388,0.3855016827583313,0.011653244495391846,0.28331196308135986,1.0,0.4658505850585058,0.4658505850585058
river,2314,0.9469465017318726,0.9470052719116211,0.9499146342277527,5.8770179748535156e-05,0.002968132495880127,1.0,-0.16390039003900386,-0.16387638763876383
airport,3199,0.9981970191001892,0.9981970191001892,0.9982007741928101,0.0,3.7550926208496094e-06,1.0,-0.11566260075426212,-0.11000300030002999
formation,4195,0.9972977042198181,0.9972977042198181,0.9973055124282837,0.0,7.808208465576172e-06,1.0,-0.2196909839621246,-0.22179417941794177
Christian,3017,0.02777901291847229,0.029399683699011803,0.08929238468408585,0.0016206707805395126,0.061513371765613556,1.0,0.18537053705370532,0.1840984098409841
orchestra,4032,0.7624040246009827,0.7660050392150879,0.8090536594390869,0.0036010146141052246,0.04664963483810425,1.0,-0.09648964896489648,-0.09648964896489648
album,2201,0.798101007938385,0.8084880113601685,0.8495362401008606,0.010387003421783447,0.051435232162475586,0.9999999403953552,-0.3942994299429942,-0.3942994299429942
award,2400,0.33487436175346375,0.44828423857688904,0.6499080061912537,0.11340987682342529,0.3150336444377899,1.0,0.29165316531653157,-0.18115811581158112
river,2314,0.9950916767120361,0.9950916767120361,0.9951204657554626,0.0,2.8789043426513672e-05,1.0,-0.337145806177076,-0.3373297329732972
revolver,17863,0.016804317012429237,0.01778263971209526,0.06990285962820053,0.0009783226996660233,0.05309854447841644,0.9999999403953552,0.2999219921992199,0.30024602460246025
village,2352,0.9994148015975952,0.9994148015975952,0.9994152784347534,0.0,4.76837158203125e-07,1.0,,-0.3541914191419142
award,2400,0.5632745623588562,0.6202258467674255,0.716732382774353,0.056951284408569336,0.15345782041549683,1.0,-0.2805640564056405,-0.2805640564056405
glacier,10046,0.999658465385437,0.999658465385437,0.9996585845947266,0.0,1.1920928955078125e-07,1.0,,0.02515451545154515
village,2352,0.2741127014160156,0.3161826431751251,0.5881808996200562,0.0420699417591095,0.3140681982040405,1.0,0.2914251425142514,0.23557155715571554
lagoon,15825,1.2029392564727459e-05,1.2463837265386246e-05,4.92749604745768e-05,4.3444470065878704e-07,3.7245568819344044e-05,1.0,-0.07558355835583558,-0.07637563756375637
village,2352,0.7132009267807007,0.721391499042511,0.785388708114624,0.008190572261810303,0.07218778133392334,1.0,-0.3546114611461145,-0.3546114611461145
airline,8582,0.0005084890872240067,0.0005070659681223333,0.0020050820894539356,-1.4231191016733646e-06,0.001496593002229929,1.0000001192092896,-0.045208520852085196,0.10269426942694268
village,2352,0.9751936793327332,0.9752117991447449,0.9763434529304504,1.811981201171875e-05,0.0011497735977172852,1.0,-0.323060306030603,-0.323060306030603
airport,3199,0.996264636516571,0.996264636516571,0.9962833523750305,0.0,1.8715858459472656e-05,1.0,-0.17270763353228863,-0.17432943294329434
village,2352,0.01435075979679823,0.01462513767182827,0.09007324278354645,0.00027437787503004074,0.07572248578071594,1.0,0.27579957995799576,0.27579957995799576
river,2314,0.9716013669967651,0.9716418981552124,0.9729482531547546,4.0531158447265625e-05,0.001346886157989502,1.0,-0.3795259525952595,-0.3795259525952595
village,2352,0.7891432046890259,0.7924599647521973,0.8293773531913757,0.0033167600631713867,0.040234148502349854,1.0,-0.3372937293729373,-0.3372937293729373
river,2314,0.8000520467758179,0.8038239479064941,0.8314764499664307,0.0037719011306762695,0.03142440319061279,1.0,-0.05441344134413441,-0.05474947494749474
glacier,10046,0.9996838569641113,0.9996838569641113,0.9996839761734009,0.0,1.1920928955078125e-07,1.0,,-0.14447688111940551
award,2400,0.8863093852996826,0.8873571753501892,0.9023007750511169,0.0010477900505065918,0.015991389751434326,1.0,-0.3309090909090909,-0.3309090909090909
airport,3199,0.9985914826393127,0.9985914826393127,0.9985941052436829,0.0,2.6226043701171875e-06,1.0,-0.04352159012283531,-0.2411041104110411
suburb,7575,0.9976534247398376,0.9976534247398376,0.9976598024368286,0.0,6.377696990966797e-06,1.0,-0.08660295096119988,-0.08897689768976896
monastery,6408,0.991107165813446,0.9911075234413147,0.9912202954292297,3.5762786865234375e-07,0.0001131296157836914,0.9999999403953552,-0.19900028804659087,-0.19746774677467743
Baku,16807,0.9945936799049377,0.9945937991142273,0.9946295022964478,1.1920928955078125e-07,3.5822391510009766e-05,1.0,-0.2624353754813009,-0.26660666066606653
Brody,19631,0.9509713053703308,0.9510593414306641,0.9539710283279419,8.803606033325195e-05,0.002999722957611084,1.0,-0.25347734773477343,-0.25335733573357333
Chicago,3190,0.011226390488445759,0.011984899640083313,0.06196707487106323,0.0007585091516375542,0.05074068531394005,1.0,0.1524512451245124,0.15176717671767173
Richmond,6713,0.004262612201273441,0.004347094334661961,0.013314091600477695,8.448213338851929e-05,0.009051479399204254,1.0,0.13448544854485447,0.1723252325232523
Auburn,12704,0.017631065100431442,0.018060950562357903,0.0495607852935791,0.00042988546192646027,0.03192972019314766,1.0,-0.08706870687068706,-0.0741194119411941
Windsor,10064,0.0002238937304355204,0.00022762297885492444,0.000796638778410852,3.72924841940403e-06,0.0005727450479753315,1.0000001192092896,0.09527752775277526,0.1445304530453045
Strasbourg,18104,0.7756689190864563,0.7783679962158203,0.8235771656036377,0.0026990771293640137,0.047908246517181396,1.0,-0.259057905790579,-0.259057905790579
Shreveport,23740,0.008442460559308529,0.009184358641505241,0.028007816523313522,0.0007418980821967125,0.01956535503268242,1.0,-0.06405040504050405,-0.06215421542154214
Lincoln,5367,0.00011268958769505844,0.00011283248022664338,0.00031956989550963044,1.428925315849483e-07,0.0002068803005386144,1.000000238418579,0.1983198319831983,0.0029402940294029397
Winchester,12841,0.4877251386642456,0.5130804777145386,0.6496598124504089,0.02535533905029297,0.16193467378616333,1.0,-0.2387398739873987,-0.23839183918391837
Alexandria,10297,0.793863832950592,0.8011475205421448,0.8382806181907654,0.007283687591552734,0.04441678524017334,1.0000001192092896,-0.2237263726372637,-0.2237263726372637
Colombo,16224,0.9694461822509766,0.9694496393203735,0.9704332947731018,3.4570693969726562e-06,0.0009871125221252441,0.9999999403953552,0.19188718871887187,0.19188718871887187
Florence,7701,0.10826843976974487,0.11548630893230438,0.24831610918045044,0.007217869162559509,0.14004766941070557,1.0,0.24886888688868886,-0.2269186918691869
Helsinki,12331,0.9966259002685547,0.9966259002685547,0.9966399669647217,0.0,1.4066696166992188e-05,1.0,-0.336388646449952,-0.32564056405640557
Hyderabad,13624,0.9956639409065247,0.9956639409065247,0.9956858158111572,0.0,2.187490463256836e-05,0.9999998807907104,-0.4847275505643822,-0.48556855685568545
Carlisle,13575,0.2556612193584442,0.2715785801410675,0.42447352409362793,0.01591736078262329,0.16881230473518372,1.0,0.02447044704470447,0.029294929492949293
Adelaide,7364,0.6468839049339294,0.6722294688224792,0.7594813108444214,0.025345563888549805,0.11259740591049194,1.0,-0.24562856285628562,-0.24562856285628562
Edinburgh,5928,0.14009132981300354,0.14880011975765228,0.29159483313560486,0.008708789944648743,0.15150350332260132,1.0,-0.13143714371437143,-0.1335133513351335
Warsaw,8199,0.03312298282980919,0.03393156826496124,0.08581086993217468,0.0008085854351520538,0.052687887102365494,1.0,0.33827284210425906,-0.02798679867986798
Dhaka,16479,0.9367898106575012,0.9369565844535828,0.9438639879226685,0.00016677379608154297,0.007074177265167236,0.9999997615814209,-0.18155415541554154,-0.18155415541554154
Moscow,4924,0.009043893776834011,0.009110536426305771,0.02436223067343235,6.66426494717598e-05,0.015318336896598339,1.0,0.36661266126612657,-0.08177617761776176
Jackson,4027,0.003361028851941228,0.003373598214238882,0.009199852123856544,1.2569362297654152e-05,0.00583882350474596,1.0,0.2262346234623462,0.11621997065750075
Hermann,12224,0.42651039361953735,0.4485081136226654,0.5781890749931335,0.021997720003128052,0.1516786813735962,1.0,0.11037503750375037,0.10922292229222921
Christchurch,15880,0.9276546239852905,0.9278966784477234,0.9352186322212219,0.00024205446243286133,0.0075640082359313965,1.0,0.014533453345334532,0.015109510951095109
Paris,3000,0.5785952210426331,0.5972579717636108,0.6859158277511597,0.018662750720977783,0.10732060670852661,1.0,-0.11123912391239123,-0.1117071707170717
Stade,15649,0.9809786081314087,0.9809824824333191,0.9814886450767517,3.874301910400391e-06,0.0005100369453430176,1.0,-0.3737413741374137,-0.3737413741374137
Edmonton,10522,0.204527348279953,0.2549603581428528,0.4628737270832062,0.05043300986289978,0.2583463788032532,0.9999999403953552,0.11918391839183917,0.062046204620462043
Athens,7571,0.6128810048103333,0.6516640186309814,0.764953076839447,0.03878301382064819,0.15207207202911377,1.0,-0.13507350735073506,-0.13507350735073506
Monaco,14497,0.9760404825210571,0.9760432839393616,0.9766397476196289,2.8014183044433594e-06,0.0005992650985717773,1.0,-0.10762740850723926,-0.10783078307830782
Camden,13267,0.9998645782470703,0.9998645782470703,0.9998645782470703,0.0,0.0,1.0,,-0.16974497449744977
Berlin,4068,0.11654028296470642,0.12993676960468292,0.339726984500885,0.013396486639976501,0.2231867015361786,0.9999998807907104,0.3598439843984398,0.35927992799279923
Yerevan,23383,0.9226112961769104,0.9226693511009216,0.9286761283874512,5.805492401123047e-05,0.0060648322105407715,1.0,-0.29027302730273025,-0.29027302730273025
Aberdeen,12080,0.8890145421028137,0.8894638419151306,0.9023002982139587,0.00044929981231689453,0.01328575611114502,0.9999999403953552,-0.1812181218121812,-0.1812181218121812
Indianapolis,9506,0.8581465482711792,0.8587648272514343,0.8763120770454407,0.000618278980255127,0.018165528774261475,1.0,-0.16228022802280226,-0.16261626162616263
Boone,15033,9.700568625703454e-05,9.703535761218518e-05,0.0002654819400049746,2.967135515064001e-08,0.00016847625374794006,0.9999998807907104,0.553244984235866,0.07737173717371736
Salvador,10582,0.0821758434176445,0.08952547609806061,0.350246787071228,0.007349632680416107,0.26807093620300293,1.0,0.11068706870687067,0.11068706870687067
Pontiac,24538,0.0003644450334832072,0.00037226936547085643,0.002017746213823557,7.824331987649202e-06,0.0016533011803403497,0.9999999403953552,-0.08662466246624663,-0.06835883588358835
Paris,3000,0.1867784559726715,0.20160961151123047,0.351405531167984,0.01483115553855896,0.1646270751953125,1.0,-0.2962016201620161,-0.3047224722472247
Pueblo,18273,0.5592451095581055,0.6018502712249756,0.7120539546012878,0.04260516166687012,0.15280884504318237,1.0,-0.09143714371437144,-0.09143714371437144
Delhi,6768,0.21327246725559235,0.22848469018936157,0.3890106976032257,0.015212222933769226,0.17573823034763336,1.0,-0.4077287728772877,-0.4105250525052505
Cambridge,4729,0.3791656494140625,0.42300868034362793,0.5823588967323303,0.04384303092956543,0.20319324731826782,0.9999999403953552,-0.05618961896189618,-0.05689768976897689
Lund,21860,0.9323607087135315,0.9324807524681091,0.9374375939369202,0.00012004375457763672,0.005076885223388672,0.9999999403953552,-0.30676267626762677,-0.30676267626762677
Graham,5846,0.000192126099136658,0.0001921709335874766,0.0005243043997325003,4.483445081859827e-08,0.00033217831514775753,0.9999999403953552,0.37827782778277824,-0.2712819420412511
Lebanon,8341,0.36703282594680786,0.3910694420337677,0.5242923498153687,0.02403661608695984,0.1572595238685608,1.0,0.025814581458145816,0.027254725472547252
Milwaukee,9184,0.80723637342453,0.8095511794090271,0.8446796536445618,0.0023148059844970703,0.03744328022003174,1.0,-0.21588958895889587,-0.21622562256225622
Steele,12872,1.6639975001453422e-05,1.6640406101942062e-05,4.5341395889408886e-05,4.31100488640368e-10,2.8701420887955464e-05,0.9999998807907104,0.4812721272127212,0.04543654365436543
Naples,10553,0.09772757440805435,0.1020059734582901,0.23714464902877808,0.004278399050235748,0.13941708207130432,0.9999999403953552,0.2747794779477947,-0.31461146114611455
Brisbane,7717,0.9798380136489868,0.9798431992530823,0.9804679155349731,5.185604095458984e-06,0.0006299018859863281,1.0,-0.13520592621100821,-0.13518151815181517
Tours,7562,0.9996975660324097,0.9996975660324097,0.9996976852416992,0.0,1.1920928955078125e-07,1.0000001192092896,,-0.1941194119411941
Vilnius,20513,0.9411632418632507,0.9411988854408264,0.9446722269058228,3.5643577575683594e-05,0.0035089850425720215,0.9999999403953552,-0.09278155650073712,-0.09172517251725171
Georgetown,12982,0.5251755714416504,0.5527765154838562,0.6677915453910828,0.02760094404220581,0.14261597394943237,1.0000001192092896,-0.18203420342034202,-0.18203420342034202
Beijing,7211,0.5259256958961487,0.5449723601341248,0.6662647724151611,0.019046664237976074,0.14033907651901245,0.9999999403953552,-0.4288868886888689,-0.4279747974797479
Bari,22466,0.0029966281726956367,0.0030524462927132845,0.009364375844597816,5.581812001764774e-05,0.00636774767190218,1.0,0.3248004800480048,0.32901290129012895
Ljubljana,21588,0.14111271500587463,0.14767420291900635,0.289987713098526,0.006561487913131714,0.14887499809265137,1.0000001192092896,-0.028454845484548453,-0.054461446144614456
Ghent,24202,0.36013978719711304,0.3770892322063446,0.5517335534095764,0.016949445009231567,0.19159376621246338,1.0,-0.4481728172817281,-0.4481728172817281
Copenhagen,9664,0.8715028762817383,0.8721537590026855,0.8877660632133484,0.0006508827209472656,0.016263186931610107,1.0000001192092896,-0.26142214221422144,-0.26142214221422144
Lansing,22304,0.0005294061847962439,0.0005310672568157315,0.001480471226386726,1.6610720194876194e-06,0.000951065041590482,1.0,0.15175517551755174,0.05026102610261025
Paris,3000,0.9985511898994446,0.9985511898994446,0.998553454875946,0.0,2.2649765014648438e-06,1.0,-0.3551235399820666,-0.35697569756975694
Huntington,16364,0.9956275224685669,0.9956275224685669,0.995647132396698,0.0,1.9609928131103516e-05,1.0,-0.03791241818001766,-0.04158415841584158
Cairo,11096,0.009804794564843178,0.009859632700681686,0.026065638288855553,5.4838135838508606e-05,0.016260843724012375,1.0,-0.12219658624893356,0.10689468946894688
Berlin,4068,0.07066655158996582,0.07696322351694107,0.17730650305747986,0.00629667192697525,0.10663995146751404,0.9999998807907104,-0.06742274227422741,0.1721092109210921
Medina,15761,0.095488041639328,0.10319499671459198,0.22938187420368195,0.007706955075263977,0.13389383256435394,0.9999998807907104,0.24302430243024298,-0.1933273327332733
